[2026-08-13 17:07:34,212] [INFO]    GDS input file passed, running in LVS mode
[2026-08-13 17:07:50,427] [SUBPROCESS]    R107;$10.$144.15;$10.$145.18;;585.0
[2026-08-13 17:07:50,427] [SUBPROCESS]    R108;$10.$144.15;$10.$148.15;;0.0
[2026-08-13 17:07:50,427] [SUBPROCESS]    R109;$10.$145.18;$10.$304.18;;0.0
[2026-08-13 17:07:50,428] [SUBPROCESS]    R110;$10.$145.18;$10.$308.18;;27.106
[2026-08-13 17:07:50,428] [SUBPROCESS]    R111;$10.$146.15;$10.$147.18;;585.0
[2026-08-13 17:07:50,429] [SUBPROCESS]    R112;$10.$146.15;$10.$150.15;;0.0
[2026-08-13 17:07:50,429] [SUBPROCESS]    R113;$10.$147.18;$10.$306.18;;0.0
[2026-08-13 17:07:50,430] [SUBPROCESS]    R114;$10.$147.18;$10.$310.18;;27.106
[2026-08-13 17:07:50,430] [SUBPROCESS]    R115;$10.$148.15;$10.$149.18;;585.0
[2026-08-13 17:07:50,431] [SUBPROCESS]    R116;$10.$148.15;$10.$152.15;;0.0
[2026-08-13 17:07:50,431] [SUBPROCESS]    R117;$10.$149.18;$10.$308.18;;0.0
[2026-08-13 17:07:50,431] [SUBPROCESS]    R118;$10.$149.18;$10.$312.18;;27.106
[2026-08-13 17:07:50,432] [SUBPROCESS]    R119;$10.$15.18;$10.$174.18;;0.0
[2026-08-13 17:07:50,432] [SUBPROCESS]    R120;$10.$15.18;$10.$178.18;;27.106
[2026-08-13 17:07:50,433] [SUBPROCESS]    R121;$10.$150.15;$10.$151.18;;585.0
[2026-08-13 17:07:50,433] [SUBPROCESS]    R122;$10.$150.15;$10.$154.15;;0.0
[2026-08-13 17:07:50,434] [SUBPROCESS]    R123;$10.$151.18;$10.$310.18;;0.0
[2026-08-13 17:07:50,434] [SUBPROCESS]    R124;$10.$151.18;$10.$314.18;;27.106
[2026-08-13 17:07:50,435] [SUBPROCESS]    R125;$10.$152.15;$10.$153.18;;585.0
[2026-08-13 17:07:50,435] [SUBPROCESS]    R126;$10.$152.15;$10.$156.15;;0.0
[2026-08-13 17:07:50,436] [SUBPROCESS]    R127;$10.$153.18;$10.$312.18;;0.0
[2026-08-13 17:07:50,437] [SUBPROCESS]    R128;$10.$153.18;$10.$316.18;;27.106
[2026-08-13 17:07:50,437] [SUBPROCESS]    R129;$10.$154.15;$10.$155.18;;585.0
[2026-08-13 17:07:50,438] [SUBPROCESS]    R130;$10.$154.15;$10.$158.15;;0.0
[2026-08-13 17:07:50,438] [SUBPROCESS]    R131;$10.$155.18;$10.$314.18;;0.0
[2026-08-13 17:07:50,439] [SUBPROCESS]    R132;$10.$155.18;$10.$318.18;;27.106
[2026-08-13 17:07:50,440] [SUBPROCESS]    R133;$10.$156.15;$10.$157.18;;585.0
